Rooms,Type,Price,Bathroom,Landsize,YearBuilt,Regionname,h,t,u,Eastern Metropolitan,Eastern Victoria,Northern Metropolitan,Northern Victoria,South-Eastern Metropolitan,Southern Metropolitan,Western Metropolitan,Western Victoria
1,u,371000.0,1.0,917.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
5,h,1050173.344955408,3.0,511.0,1930.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
5,h,1900000.0,3.0,0.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,298.0,1999.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,1.0,349.0,1910.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1625000.0,2.0,255.0,1890.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,701000.0,1.0,166.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,1050173.344955408,1.0,0.0,1960.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,h,1100000.0,1.0,206.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,1050173.344955408,2.0,0.0,2014.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,2200000.0,2.0,588.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,975000.0,1.0,211.0,1990.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,t,1050173.344955408,1.0,135.0,2000.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
6,h,1050173.344955408,4.0,1580.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,u,546500.0,1.0,132.0,1972.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
2,u,1050173.344955408,1.0,1642.0,1985.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,u,620000.0,1.0,215.0,1985.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,u,985000.0,2.0,521.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,h,1220000.0,1.0,858.0,1960.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,t,550000.0,1.0,235.0,1990.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
2,u,585000.0,2.0,0.0,2012.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
2,t,705000.0,1.0,182.0,1973.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
2,h,1050173.344955408,2.0,443.0,1940.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,u,420000.0,1.0,158.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
5,h,1050173.344955408,2.0,916.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1705000.0,1.0,1547.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1050173.344955408,1.0,751.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,h,490000.0,1.0,187.0,1980.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,u,579000.0,1.0,4497.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,h,1050173.344955408,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1110000.0,1.0,600.0,1950.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,u,540000.0,1.0,153.0,1972.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
4,h,1240000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,u,1050173.344955408,1.0,985.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,h,750000.0,1.0,577.0,1955.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1115000.0,4.0,642.0,1950.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1000000.0,2.0,422.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1050173.344955408,2.0,706.0,1965.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,t,595000.0,1.0,88.0,1970.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
2,u,1050173.344955408,2.0,521.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
2,u,1050173.344955408,1.0,0.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
4,h,1050173.344955408,2.0,605.0,1930.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,u,690000.0,2.0,4497.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
5,h,1401000.0,2.0,580.0,1940.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1050173.344955408,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,t,808000.0,2.0,255.0,1970.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
4,h,1031000.0,1.0,570.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,t,600000.0,1.0,145.0,1970.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
3,h,655000.0,2.0,175.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
6,h,1050173.344955408,3.0,722.0,1980.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1195000.0,1.0,662.0,1950.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,850000.0,2.0,285.0,2010.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,u,830000.0,2.0,1180.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,h,1076000.0,1.0,674.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1362000.0,2.0,635.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,t,690000.0,1.0,110.0,2010.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
3,h,1050173.344955408,2.0,590.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1375000.0,1.0,639.0,1965.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1050173.344955408,3.0,640.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1400000.0,1.0,827.0,1952.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1050173.344955408,2.0,663.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
5,h,1050173.344955408,3.0,1222.0,1905.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,u,475000.0,1.0,247.0,1974.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
2,u,1050173.344955408,1.0,4497.0,1980.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,h,1030000.0,3.0,649.0,2017.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1455000.0,1.0,836.0,1905.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1125000.0,1.0,0.0,1950.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1775000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
5,h,3850000.0,4.0,2064.0,1951.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1605000.0,1.0,624.0,1950.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,u,470000.0,1.0,1473.0,1960.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
5,h,3350000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1050173.344955408,1.0,582.0,1950.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,2150000.0,2.0,1232.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1740000.0,3.0,948.0,1960.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1050173.344955408,3.0,779.0,1930.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1660000.0,2.0,830.0,1950.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,u,1260000.0,2.0,356.0,1998.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
4,h,2200000.0,2.0,1004.0,1935.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
2,u,485000.0,1.0,0.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,h,1050173.344955408,1.0,1125.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,h,1651000.0,1.0,1073.0,1947.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1875000.0,3.0,583.0,1975.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1050173.344955408,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
5,h,1797000.0,3.0,826.0,1955.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,t,1050000.0,2.0,180.0,2012.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
4,h,2850000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
4,h,1050173.344955408,2.0,680.0,2002.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
5,h,3390000.0,2.0,521.0,1970.0,Eastern Metropolitan,1,0,0,1,0,0,0,0,0,0,0
3,t,1050173.344955408,2.0,138.0,1994.0,Eastern Metropolitan,0,1,0,1,0,0,0,0,0,0,0
1,u,405000.0,1.0,0.0,1960.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
2,u,520000.0,2.0,521.0,1970.0,Eastern Metropolitan,0,0,1,1,0,0,0,0,0,0,0
3,h,470000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
2,h,461000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,551000.0,1.0,610.0,1955.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,398000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,350000.0,1.0,600.0,1950.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,482000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,1050173.344955408,1.0,680.0,1980.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,495000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
2,u,280000.0,1.0,197.0,1970.0,Northern Metropolitan,0,0,1,0,0,1,0,0,0,0,0
3,h,425000.0,1.0,650.0,1975.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,537000.0,1.0,600.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,600000.0,1.0,647.0,1960.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,460000.0,1.0,601.0,1960.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,611000.0,1.0,624.0,1966.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
2,h,456000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,495000.0,1.0,598.0,1965.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
2,h,472500.0,1.0,729.0,1960.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,421000.0,1.0,607.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,u,480000.0,2.0,218.0,2004.0,Northern Metropolitan,0,0,1,0,0,1,0,0,0,0,0
3,h,568500.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,980000.0,1.0,907.0,1960.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
5,h,1000000.0,2.0,544.0,2000.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
2,h,731000.0,1.0,640.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
4,h,610000.0,1.0,465.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
4,h,687000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
2,u,380000.0,1.0,128.0,1970.0,Northern Metropolitan,0,0,1,0,0,1,0,0,0,0,0
3,h,1050173.344955408,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,690000.0,1.0,556.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
5,h,1050173.344955408,2.0,544.0,2000.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,635000.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
4,h,590500.0,2.0,521.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
3,h,607500.0,2.0,468.0,1970.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
2,h,705500.0,1.0,770.0,1950.0,Northern Metropolitan,1,0,0,0,0,1,0,0,0,0,0
2,h,677200.0,2.0,180.0,2011.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,960000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,1050173.344955408,1.0,280.0,1920.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1155000.0,2.0,269.0,1915.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1050173.344955408,1.0,271.0,1950.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,817000.0,1.0,259.0,1940.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1035000.0,2.0,275.0,1920.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,816000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,677500.0,1.0,224.0,1915.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1450000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
1,h,630000.0,1.0,370.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,760000.0,1.0,350.0,1950.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,730000.0,2.0,84.0,1900.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1050173.344955408,1.0,272.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
1,h,750000.0,1.0,272.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,u,440000.0,1.0,117.0,2008.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
3,h,1050173.344955408,2.0,464.0,1930.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,685000.0,1.0,220.0,1890.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,t,600000.0,2.0,521.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
3,h,967500.0,1.0,325.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
1,u,210000.0,1.0,0.0,1970.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
3,h,1050173.344955408,1.0,308.0,1910.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,1210000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1340000.0,2.0,272.0,1915.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,925000.0,2.0,276.0,1948.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,912500.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,u,270000.0,1.0,0.0,1970.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
4,h,1275000.0,2.0,274.0,1910.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1050173.344955408,1.0,274.0,1910.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,925000.0,1.0,275.0,1920.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1085000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,1336000.0,2.0,343.0,1920.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,1050173.344955408,1.0,0.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
1,u,1050173.344955408,1.0,986.0,1970.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
1,u,200000.0,1.0,0.0,1960.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
1,u,1050173.344955408,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,t,1185000.0,2.0,521.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,t,1050173.344955408,2.0,0.0,2002.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,873.0,1940.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,1.0,751.0,1950.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,t,1100000.0,3.0,286.0,1990.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
4,h,1500000.0,2.0,650.0,1935.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1470000.0,1.0,701.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,t,1160000.0,2.0,302.0,2000.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,t,1100000.0,2.0,242.0,2005.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,h,820000.0,1.0,274.0,1925.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,t,690000.0,1.0,129.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
4,h,1580000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,740000.0,1.0,161.0,1980.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1420000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,u,975000.0,2.0,277.0,1975.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1060000.0,1.0,595.0,1957.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,502.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,749.0,1940.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,680000.0,1.0,275.0,1975.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,825000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1430000.0,1.0,618.0,1960.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,330.0,2000.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,435000.0,1.0,697.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1370000.0,2.0,834.0,1954.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,605000.0,2.0,5289.0,2013.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1355000.0,1.0,612.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,t,785000.0,2.0,0.0,2009.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,h,1420000.0,1.0,700.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1610000.0,2.0,660.0,1920.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
1,u,290000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,1050173.344955408,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,h,910500.0,1.0,313.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,480000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1050173.344955408,1.0,629.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
1,u,331000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
6,h,1000000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,685000.0,1.0,0.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1500000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
1,u,256500.0,1.0,0.0,1966.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,1390000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1365000.0,2.0,627.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,t,860000.0,2.0,0.0,2013.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
5,h,1300000.0,2.0,683.0,1960.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,u,835000.0,1.0,181.0,1975.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,t,720000.0,2.0,1318.0,2008.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,0.0,557.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,861500.0,2.0,293.0,2004.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,500000.0,2.0,5289.0,2013.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,1670000.0,2.0,690.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1400000.0,2.0,557.0,1955.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,692000.0,1.0,0.0,1991.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,603000.0,1.0,102.0,1960.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1076000.0,1.0,554.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1100000.0,2.0,506.0,1950.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
1,u,291000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,t,1200000.0,3.0,297.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,h,1090000.0,2.0,553.0,1960.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1220000.0,1.0,735.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1180000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1800000.0,2.0,990.0,2003.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,970000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,t,1286000.0,2.0,521.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
2,u,435000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,1641000.0,1.0,560.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,524.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,1.0,556.0,1900.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,t,745500.0,1.0,186.0,1980.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,h,1260000.0,1.0,345.0,1940.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1401000.0,2.0,650.0,1950.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,800000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,2250000.0,1.0,903.0,1985.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1715000.0,2.0,705.0,1922.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,1960000.0,1.0,719.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
1,u,360500.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,u,250000.0,1.0,0.0,1960.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,u,290000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1708000.0,1.0,703.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,758000.0,1.0,250.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,600000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,1920000.0,1.0,805.0,1925.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1256000.0,2.0,378.0,1924.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1918000.0,2.0,678.0,1920.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,u,900000.0,1.0,265.0,1990.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,1875000.0,2.0,702.0,1929.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,1515000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,1250000.0,1.0,516.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,1360000.0,1.0,690.0,1930.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1770000.0,2.0,667.0,1950.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
